GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300175,1610612748,MIA,Miami,1631107,Nikola Jovic,Nikola,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022300175,1610612748,MIA,Miami,1631115,Orlando Robinson,Orlando,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022300175,1610612748,MIA,Miami,1631306,Cole Swider,Cole,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022300175,1610612737,ATL,Atlanta,1629631,De'Andre Hunter,De'Andre,F,,35.000000:35,4.0,11.0,0.364,0.0,4.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,2.0,1.0,1.0,3.0,4.0,10.0,-9.0
0022300175,1610612737,ATL,Atlanta,1630552,Jalen Johnson,Jalen,F,,21.000000:42,4.0,8.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,3.0,2.0,9.0,-6.0
0022300175,1610612737,ATL,Atlanta,203991,Clint Capela,Clint,C,,23.000000:56,4.0,6.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,12.0,0.0,1.0,2.0,0.0,3.0,8.0,7.0
0022300175,1610612737,ATL,Atlanta,1627749,Dejounte Murray,Dejounte,G,,35.000000:35,9.0,16.0,0.563,5.0,9.0,0.556,0.0,1.0,0.0,0.0,5.0,5.0,5.0,3.0,1.0,3.0,1.0,23.0,-9.0
0022300175,1610612737,ATL,Atlanta,1629027,Trae Young,Trae,G,,38.000000:27,7.0,19.0,0.368,3.0,9.0,0.333,10.0,11.0,0.909,0.0,2.0,2.0,11.0,1.0,0.0,5.0,0.0,27.0,4.0
0022300175,1610612737,ATL,Atlanta,203992,Bogdan Bogdanovic,Bogdan,,,28.000000:47,5.0,13.0,0.385,5.0,12.0,0.417,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,4.0,15.0,-3.0
0022300175,1610612737,ATL,Atlanta,1630180,Saddiq Bey,Saddiq,,,24.000000:25,3.0,9.0,0.333,2.0,7.0,0.286,0.0,0.0,0.0,3.0,5.0,8.0,0.0,0.0,0.0,4.0,0.0,8.0,-10.0
0022300175,1610612737,ATL,Atlanta,1630168,Onyeka Okongwu,Onyeka,,,24.000000:04,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,3.0,7.0,2.0,0.0,2.0,0.0,2.0,2.0,-15.0
0022300175,1610612737,ATL,Atlanta,202083,Wesley Matthews,Wesley,,,7.000000:29,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.5,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0
0022300175,1610612737,ATL,Atlanta,1628981,Bruno Fernando,Bruno,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022300175,1610612737,ATL,Atlanta,1630235,Trent Forrest,Trent,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022300175,1610612737,ATL,Atlanta,1631100,AJ Griffin,AJ,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022300175,1610612737,ATL,Atlanta,1629726,Garrison Mathews,Garrison,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022300175,1610612737,ATL,Atlanta,201988,Patty Mills,Patty,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
